ddt,dd
6188.67436257587,1361.0596711228
6243.02098975687,1361.0596711228
5197.10301942928,2939.2449394882
5041.23812295629,2939.2449394882
5589.15346051164,2165.66057278333
5555.90163316861,2165.66057278333
5196.32999407496,2706.26535453561
4838.29754646462,2706.26535453561
6661.40050498958,1452.59742822195
6904.62258828047,1452.59742822195
6735.28351365282,1518.16671030754
6776.33133419966,1518.16671030754
6226.54920765695,1410.65244503954
6082.05158618046,1410.65244503954
5084.12564736929,2472.18165132504
4815.28978323749,2472.18165132504
6020.25755189376,2062.34517996579
6151.5833601017,2062.34517996579
5218.64490596046,2296.645903917
5070.48399545231,2296.645903917
6421.53610974275,2331.09583888572
6622.09436826787,2331.09583888572
6007.28698773161,1131.86457853166
6079.0134124942,1131.86457853166
6582.81266931584,1324.934244939
6688.79212017583,1324.934244939
5389.76172244674,3886.80609278304
5325.38341148753,3886.80609278304
5279.58618686061,3736.13808661321
5242.55417052247,3736.13808661321
6209.88582455466,1645.14000245539
6589.69783440965,1645.14000245539
4950.69776780609,4179.68822468047
5091.15186563038,4179.68822468047
4694.03022033776,2443.10984063716
4630.2171715854,2443.10984063716
5926.51166140272,1970.25435138439
5814.33554769181,1970.25435138439
5843.29845732254,1925.65252569238
5604.88722646572,1925.65252569238
6688.99684495095,1611.36155790577
6595.03200412873,1611.36155790577
5660.92756470254,1640.71475121854
5546.34373568874,1640.71475121854
6308.56529778786,1369.90890856283
7316.86345919048,1369.90890856283
6649.59967421968,1488.00561654101
6180.31940244099,1488.00561654101
6264.67141452945,1223.08312349969
6350.26088126423,1223.08312349969
6273.22756297926,1217.92882450392
6227.33158739857,1217.92882450392
6186.04104359926,1531.54625049205
6459.66414094681,1531.54625049205
5726.28695606583,1918.91367346458
5671.08320725117,1918.91367346458
6517.13396205618,1479.50260123895
6270.76732428587,1479.50260123895
5579.51393475754,1381.77060323732
5428.93911578234,1381.77060323732
4618.17985411354,3377.72631204312
4691.35270519523,3377.72631204312
5991.52874155227,2129.60768067285
6030.60904822896,2129.60768067285
6193.57373807603,1880.14356939021
6451.43864095839,1880.14356939021
6311.76912101139,2190.45009106972
6266.39947270062,2190.45009106972
5269.96933512163,1829.35039792875
5117.94658868499,1829.35039792875
5614.22907327638,1457.10208686701
5759.39742956322,1457.10208686701
7071.76797224658,1515.38987269904
6860.30385271694,1515.38987269904
6764.41776505488,1302.81143303433
6977.35593652874,1302.81143303433
6302.26734121395,1988.75817981884
6225.98230762193,1988.75817981884
6129.46335234247,1774.04338747963
6165.47440970643,1774.04338747963
6583.29744220896,2351.92705652748
6745.70329403394,2351.92705652748
6559.23097403967,902.54989096062
6516.43952345903,902.54989096062
5479.51739072097,2718.80626627991
5172.34159436903,2718.80626627991
6426.52189876477,2007.49473307206
6169.04685064195,2007.49473307206
6378.98898329884,1914.52579483217
6341.32347788307,1914.52579483217
5871.51556295075,2000.60264652621
5914.88526295942,2000.60264652621
5236.4153567789,3589.71557937007
5274.47666957862,3589.71557937007
6099.79673231264,1494.5409009005
5934.11637387534,1494.5409009005
5763.01207697886,1626.97259922769
5807.4482905084,1626.97259922769
5450.63082309245,1898.40552175803
5662.90964513822,1898.40552175803
4558.59032558385,3473.57428268655
4569.05686646899,3473.57428268655
7836.31705082997,1193.05657377249
7102.65235831337,1193.05657377249
5959.02607578906,1221.48599226945
5783.92571921623,1221.48599226945
6873.05642098697,1527.03350863195
7270.06546887363,1527.03350863195
5065.5144098684,1519.92638987124
5100.4576343353,1519.92638987124
5128.62890138969,1773.67476361368
5077.37090600149,1773.67476361368
5988.30568716888,1950.81751353218
6119.99031641287,1950.81751353218
8119.47295731136,2021.11275169486
7001.68543125415,2021.11275169486
5049.88082548059,2702.54012321716
4842.83761164376,2702.54012321716
6732.52583306033,1078.36350931836
6379.4673058705,1078.36350931836
5115.41522915216,2206.70402625052
5089.18375626915,2206.70402625052
6840.71357190433,1553.75801529925
6620.02669702685,1553.75801529925
5078.74764413938,2354.26732766109
4955.3310573204,2354.26732766109
5821.43589207815,1623.23055167913
5610.92432750716,1623.23055167913
8851.88579509151,933.548292837671
8710.27466951796,933.548292837671
6635.22194515678,1416.5010539593
6714.23915221987,1416.5010539593
6044.12965063865,1497.84295789325
6567.41503110448,1497.84295789325
6182.21249639763,1602.14125668616
5545.54749257372,1602.14125668616
5573.41520960515,1692.16778287385
5415.53132992411,1692.16778287385
5636.67372870996,1252.36461434376
5801.16863346882,1252.36461434376
6999.94609418117,1814.93655075573
6970.53516545441,1814.93655075573
6515.75062979696,2178.26534581957
6705.64063348576,2178.26534581957
6227.01313091511,2297.46316739452
6423.46782644204,2297.46316739452
6005.91025043089,2138.21856593176
5054.0596371854,2138.21856593176
6594.53412718475,1349.42850867287
5974.05683324284,1349.42850867287
6806.22154285184,1759.54583702812
6568.02153776003,1759.54583702812
6393.40611455373,1955.73513587651
5926.14216869837,1955.73513587651
4844.57158096432,1789.64862775396
4936.91058711234,1789.64862775396
5428.23880366094,2291.87777270789
5181.8315994816,2291.87777270789
5578.81947564964,1057.4213233721
5778.10064150694,1057.4213233721
6659.38339042735,1900.29722323629
6564.81237685736,1900.29722323629
6238.73497609471,1865.82135022888
6565.20932041539,1865.82135022888
6387.14270195064,1507.46743473281
6755.51562415608,1507.46743473281
5577.25889123837,2721.76471182574
5279.20483419266,2721.76471182574
5078.29434084316,2450.16668264602
5338.60168917878,2450.16668264602
6015.91775818871,1375.18663025209
5848.21198264521,1375.18663025209
7065.97350955101,1155.62337073508
6611.40230937042,1155.62337073508
5990.69542014722,2547.23596073755
5745.55326652108,2547.23596073755
5847.0244003292,1614.35659160188
5840.52383341226,1614.35659160188
5845.53534789301,1809.5243053012
5758.95496672473,1809.5243053012
6211.86555778023,2233.66782098249
6396.17178607795,2233.66782098249
5571.41937033294,2041.91046169235
5686.02715613408,2041.91046169235
7281.54355086524,1364.05510625502
7210.61689103082,1364.05510625502
5722.41551368314,2979.82273523089
5720.02877549117,2979.82273523089
5258.51364088444,1853.94284772291
5108.70539977624,1853.94284772291
6324.71045158617,1276.69667803276
6267.76671404931,1276.69667803276
6239.87873005276,1557.90396068406
6069.77939359359,1557.90396068406
6903.38758937271,1325.41216522667
6760.17129239072,1325.41216522667
6906.6477699142,1166.22906906005
6773.46976923472,1166.22906906005
5023.62224195803,3325.59381378777
4888.40157065526,3325.59381378777
6411.10651933499,1017.75639892522
7151.18896781128,1017.75639892522
5342.3000650583,2575.86776259889
5191.58658538994,2575.86776259889
6429.37212588758,1812.74987318426
6711.42062674376,1812.74987318426
6483.1715183105,2331.09583888572
6434.4615338866,2331.09583888572
5630.5979810607,1135.43902922406
5462.45401091283,1135.43902922406
4766.91332094782,3285.38044298771
4659.15268100105,3285.38044298771
6917.11586399128,1387.8161756368
7745.60943113065,1387.8161756368
7924.30183123845,2003.5740878525
7577.4955335135,2003.5740878525
5073.81720427832,2810.59594400167
5248.53350748718,2810.59594400167
5391.85139576897,1720.76363324886
5441.88587832664,1720.76363324886
5646.75382255241,2020.95958292705
5670.86510426671,2020.95958292705
5372.7385102613,2080.33692823441
5392.97901499066,2080.33692823441
5263.52118593392,2005.1969500907
5027.10151995216,2005.1969500907
4282.94294266045,1325.2992169934
4510.85854895985,1325.2992169934
7450.21640562174,1297.04607880619
8354.49282726065,1297.04607880619
5896.9664391746,1253.83606078374
6235.08482021269,1253.83606078374
5399.39974535788,2005.42795545941
5299.36188707405,2005.42795545941
6050.50152079552,1454.98319340403
6107.31200030842,1454.98319340403
5127.26493469312,3873.17911427511
5571.03237373204,3873.17911427511
5151.41362360393,2021.90259947479
5121.51258696119,2021.90259947479
6377.75676648207,1706.93131747664
6243.24845436316,1706.93131747664
6185.64680863087,1557.30550865489
5876.16707618908,1557.30550865489
5389.40371994356,2292.33693443567
5429.50905195348,2292.33693443567
5422.91072284945,2101.62803617814
5395.41973036322,2101.62803617814
6077.27278372367,1342.03407374974
6160.8219400437,1342.03407374974
6866.75192297415,1143.8008350473
6906.95547088879,1143.8008350473
6851.31167090627,2124.26655281235
5983.94337362431,2124.26655281235
6299.06487646166,1314.91521252232
8066.21523081156,1314.91521252232
6572.02884573072,1851.66980193049
6032.10247197706,1851.66980193049
6233.72665645203,1313.24305238923
6124.95331435918,1313.24305238923
5916.0736312096,1325.00483251612
6542.78731104154,1325.00483251612
5377.46242059818,1489.59164861134
5442.26534082931,1489.59164861134
6221.20403250921,1552.07653106269
5781.99448172853,1552.07653106269
5200.38119183775,1711.73500195491
5086.80155319933,1711.73500195491
6482.60164085449,1699.49990598892
7317.80070260297,1699.49990598892
6398.85970788018,1895.86369251311
6611.84384420743,1895.86369251311
5008.2741241783,2647.31143549077
5052.33764184955,2647.31143549077
4881.64549091866,2640.21435312321
4732.64161394072,2640.21435312321
7003.48286542731,1997.72382334089
6732.37955818062,1997.72382334089
5844.64471340775,1636.57606138612
5582.53884739012,1636.57606138612
6477.43228643725,1225.18757658782
6498.3602723674,1225.18757658782
6302.67809258329,1272.84467888947
6023.2117203079,1272.84467888947
5894.28205294509,1592.52829240999
6295.04220192093,1592.52829240999
7476.00333571021,1448.02145201174
7130.32039432026,1448.02145201174
5833.06693350652,1683.97060092523
5938.88811974309,1683.97060092523
5672.90025534523,1280.16783729633
5797.47077723594,1280.16783729633
5160.86567415625,1777.15501000047
5485.61900453279,1777.15501000047
4821.80170316772,4420.79823304417
4709.28210263412,4420.79823304417
6557.33183055411,2205.45800759476
6660.39507663402,2205.45800759476
5283.76488542968,2372.032484111
5181.00784843495,2372.032484111
6445.6006990328,1458.97383846996
7067.85317175875,1458.97383846996
6090.48609047147,1285.59443338942
5780.86259401541,1285.59443338942
6134.40307261571,1618.17940041005
6522.17734468079,1618.17940041005
5792.29017657188,1646.01381042353
5670.60488067778,1646.01381042353
5996.24604347099,1904.15540055448
6074.75374486101,1904.15540055448
6287.29401063557,1780.8143977542
6217.22393079658,1780.8143977542
5457.05067318327,1707.12325450968
5656.31737838612,1707.12325450968
7126.54906861691,1817.11999864692
6566.27938948089,1817.11999864692
5271.98713765682,1649.29079430597
5422.374403878,1649.29079430597
5682.86067570747,2104.0735435805
5835.56683232642,2104.0735435805
5279.43262771894,2394.68981779108
5186.4472038779,2394.68981779108
6115.90874547101,1107.82909159815
6649.5580000223,1107.82909159815
6781.69245236673,1481.54779896645
6724.2665336064,1481.54779896645
6055.7028556804,1781.62843950526
6199.77126531705,1781.62843950526
5957.19875930095,2481.76731146948
5435.43606777289,2481.76731146948
5639.87635538902,1582.36602593972
5733.86738701297,1582.36602593972
5467.33598127967,1391.48588343645
5744.99765722805,1391.48588343645
4907.41722462975,2708.68348400789
5216.93218787173,2708.68348400789
6415.34472241767,1553.41709041674
6335.70044053431,1553.41709041674
6345.45403952496,1916.90588647346
6632.73323285274,1916.90588647346
6296.71508636094,2055.62303516471
6011.14624477379,2055.62303516471
8772.86015893045,1511.50353601241
9131.94266826346,1511.50353601241
5574.9108530821,1925.65252569238
5465.89793775408,1925.65252569238
5571.47101762549,2099.30948836781
6161.4474736398,2099.30948836781
5344.58169052809,2248.71753355339
6078.95586308435,2248.71753355339
6166.48714085747,1345.53628420166
9093.34294119737,1345.53628420166
5907.06230133273,1737.91423908121
6358.86874857292,1737.91423908121
5873.68418212102,2479.25123002904
5889.35315977636,2479.25123002904
4996.61879685639,1618.24606787719
5054.41619656547,1618.24606787719
6769.61820860496,2057.1762523602
6460.59026475061,2057.1762523602
6037.07383868793,1792.06908126977
6089.38616677747,1792.06908126977
6052.05075879217,1144.003358681
6205.94960894805,1144.003358681
5806.39795057645,2317.66327696063
5686.2728428085,2317.66327696063
5808.11670828338,2468.91697293954
5549.75613192438,2468.91697293954
5731.99766900594,1694.80556342696
5674.1536788099,1694.80556342696
5365.61519926914,3398.23229791882
5475.23897642895,3398.23229791882
5935.50559527943,2049.95745690533
5912.21400399131,2049.95745690533
5241.64360899885,2700.52611411144
5217.71894938001,2700.52611411144
5573.34470075882,3506.75320704656
6781.86628210781,3506.75320704656
5253.54219104392,2027.35978907544
5342.61394580038,2027.35978907544
4890.48088010544,2738.09495381698
4644.46855796806,2738.09495381698
4502.3675774348,1382.33419172571
4584.97115797695,1382.33419172571
6650.40002732535,1596.81409109636
6396.30609881673,1596.81409109636
5933.72342667014,1715.05689436383
5782.22616238783,1715.05689436383
6559.05912158255,1458.606001648
6504.42118311369,1458.606001648
5992.96798385062,1513.21743376558
5669.22633173887,1513.21743376558
5976.29654143848,1894.71537821213
5712.51197607888,1894.71537821213
5919.88836102774,2539.72497616307
5472.12149223411,2539.72497616307
5672.74944336832,1162.74669841572
5629.29062365816,1162.74669841572
7189.55174684978,1495.71353429118
6955.19795087772,1495.71353429118
5956.95831686669,1804.50496137954
6121.48331765298,1804.50496137954
5229.56356705838,2230.34035571444
5226.10144636164,2230.34035571444
6035.40463038679,1802.30305054076
6086.54167393398,1802.30305054076
7125.64204703205,939.565774253607
7023.46920449108,939.565774253607
6910.47441038609,1314.91521252232
6561.13059593521,1314.91521252232
6249.37189872373,2077.13403941308
5454.66921323465,2077.13403941308
5119.20767785225,2291.87777270789
5285.85946696614,2291.87777270789
6029.91581336803,1740.30791623047
5989.26432671134,1740.30791623047
4717.6256062425,1849.64470558334
4953.40140816626,1849.64470558334
6437.3954255451,1617.72282121604
6527.07163821383,1617.72282121604
5348.07987254475,3045.15284404905
5154.93678033909,3045.15284404905
5054.16631936267,2164.27040177908
5469.68630778604,2164.27040177908
5165.86680861475,1719.22788653885
5083.71322179705,1719.22788653885
4797.4942788874,2055.07068071575
4731.58121233951,2055.07068071575
6034.3177080736,2052.01114842864
5695.6478752029,2052.01114842864
5149.99808975473,1875.92375328138
5111.67588677049,1875.92375328138
6632.58224690631,1820.23234816669
6263.58767256674,1820.23234816669
6683.802478023,1508.37500036939
6307.59163350626,1508.37500036939
6035.59231592054,1815.24834357202
6471.88220779326,1815.24834357202
5427.38121001415,1832.68330799145
5329.28096735328,1832.68330799145
6017.76888348388,1345.34878909732
6648.95963333311,1345.34878909732
6602.78628987204,2147.50514907096
6573.43053762376,2147.50514907096
6483.55097704249,1413.34927182616
6481.45697385858,1413.34927182616
5551.26816279465,1661.92756384051
5606.12259451215,1661.92756384051
5691.11940059833,1536.18249284424
5540.59326241092,1536.18249284424
5614.03479774899,2007.19452671156
5452.74948013556,2007.19452671156
6643.33485275693,1519.49773074852
6763.67956823692,1519.49773074852
5081.00408457405,2003.97279329604
5053.03728958423,2003.97279329604
